nmr.gene_id,nmr.symbol,mouse.gene_id,mouse.symbol
101696485,Nfkb1,ENSMUSG00000028163,Nfkb1
101713325,Slc39a8,ENSMUSG00000053897,Slc39a8
101698344,Bank1,ENSMUSG00000037922,Bank1
101698959,Ppp3ca,ENSMUSG00000028161,Ppp3ca
101713682,Emcn,ENSMUSG00000054690,Emcn
101714035,Ddit4l,ENSMUSG00000046818,Ddit4l
101701243,LOC101701243,ENSMUSG00000037894,H2afz
101701611,Dnajb14,ENSMUSG00000074212,Dnajb14
101701948,Dapp1,ENSMUSG00000028159,Dapp1
101714372,LOC101714372,ENSMUSG00000090066,1110002E22Rik
101702738,Mttp,ENSMUSG00000028158,Mttp
101703119,Trmt10a,ENSMUSG00000004127,Trmt10a
101714721,LOC101714721,ENSMUSG00000012042,4930579F01Rik
101715076,LOC101715076,ENSMUSG00000025203,Scd2
101715077,Wnt8b,ENSMUSG00000036961,Wnt8b
101715438,Ndufb8,ENSMUSG00000025204,Ndufb8
101715790,Hif1an,ENSMUSG00000036450,Hif1an
101716822,Pax2,ENSMUSG00000004231,Pax2
101717634,Fam178a,ENSMUSG00000036097,Fam178a
101719579,Sema4g,ENSMUSG00000025207,Sema4g
101719220,Mrpl43,ENSMUSG00000025208,Mrpl43
101719932,LOC101719932,ENSMUSG00000025209,Twnk
101722524,Lzts2,ENSMUSG00000035342,Lzts2
101720971,Pdzd7,ENSMUSG00000074818,Pdzd7
101724056,Sfxn3,ENSMUSG00000025212,Sfxn3
101715439,Kazald1,ENSMUSG00000025213,Kazald1
101725642,Tlx1,ENSMUSG00000025215,Tlx1
101726006,Lbx1,ENSMUSG00000025216,Lbx1
101726740,Btrc,ENSMUSG00000025217,Btrc
101696600,Poll,ENSMUSG00000025218,Poll
101698206,Dpcd,ENSMUSG00000041035,Gm17018
101698837,Fbxw4,ENSMUSG00000040913,Fbxw4
101699438,Fgf8,ENSMUSG00000025219,Fgf8
101700525,Npm3,ENSMUSG00000056209,Npm3
101702515,Mgea5,ENSMUSG00000025220,Mgea5
101703120,Kcnip2,ENSMUSG00000025221,Kcnip2
101716478,LOC101716478,ENSMUSG00000039901,9130011E15Rik
101706231,Hps6,ENSMUSG00000074811,Hps6
101706605,Ldb1,ENSMUSG00000025223,Ldb1
101707931,Pprc1,ENSMUSG00000055491,Pprc1
101709252,Nolc1,ENSMUSG00000015176,Nolc1
101710549,Elovl3,ENSMUSG00000038754,Elovl3
101711768,Pitx3,ENSMUSG00000025229,Pitx3
101712137,Gbf1,ENSMUSG00000025224,Gbf1
101714147,Nfkb2,ENSMUSG00000025225,Nfkb2
101717970,Psd,ENSMUSG00000037126,Psd
101715202,Fbxl15,ENSMUSG00000025226,Fbxl15
101719221,Cuedc2,ENSMUSG00000036748,Cuedc2
101721591,Tmem180,ENSMUSG00000025227,Mfsd13a
101723337,Actr1a,ENSMUSG00000025228,Actr1a
101724636,Sufu,ENSMUSG00000025231,Sufu
101725778,Trim8,ENSMUSG00000025034,Trim8
101726126,Arl3,ENSMUSG00000025035,Arl3
101696968,Sfxn2,ENSMUSG00000025036,Sfxn2
106007583,Wbp1l,ENSMUSG00000047731,Wbp1l
101726496,LOC101726496,ENSMUSG00000003555,Cyp17a1
101699546,LOC101699546,ENSMUSG00000062376,Borcs7
106007862,LOC106007862,ENSMUSG00000103593,Gm37352
101717853,Cnnm2,ENSMUSG00000064105,Cnnm2
101701244,Nt5c2,ENSMUSG00000025041,Nt5c2
101702739,Ina,ENSMUSG00000034336,Ina
101718547,Pcgf6,ENSMUSG00000025050,Pcgf6
101703818,Taf5,ENSMUSG00000025049,Taf5
101703467,Usmg5,ENSMUSG00000071528,Usmg5
101705263,Pdcd11,ENSMUSG00000025047,Pdcd11
101704189,Calhm2,ENSMUSG00000033033,Calhm2
101705631,Calhm1,ENSMUSG00000079258,Calhm1
101706006,Calhm3,ENSMUSG00000094219,Calhm3
101706351,Neurl1,ENSMUSG00000006435,Neurl1a
101706973,Sh3pxd2a,ENSMUSG00000053617,Sh3pxd2a
101708635,Obfc1,ENSMUSG00000042694,Obfc1
101709480,Slk,ENSMUSG00000025060,Slk
101710063,Col17a1,ENSMUSG00000025064,Col17a1
101710423,Sfr1,ENSMUSG00000025066,Sfr1
101712139,Gsto1,ENSMUSG00000025068,Gsto1
101712717,Gsto2,ENSMUSG00000025069,Gsto2
101719222,Cfap58,ENSMUSG00000046585,Cfap58
101714148,Sorcs3,ENSMUSG00000063434,Sorcs3
101720277,Sorcs1,ENSMUSG00000043531,Sorcs1
101721696,LOC101721696,ENSMUSG00000030380,Mzf1
106007511,Ube2m,ENSMUSG00000005575,Ube2m
101722413,Chmp2a,ENSMUSG00000033916,Chmp2a
101723214,Trim28,ENSMUSG00000005566,Trim28
101723571,Zbtb45,ENSMUSG00000049600,Zbtb45
101724180,Slc27a5,ENSMUSG00000030382,Slc27a5
101724529,Znf446,ENSMUSG00000033961,Zfp446
101696361,LOC101696361,ENSMUSG00000004500,Zfp324
101704792,Rnf225,ENSMUSG00000033967,Rnf225
101703468,Rps5,ENSMUSG00000012848,Rps5
101702400,A1bg,ENSMUSG00000022347,A1bg
101700893,Znf8,ENSMUSG00000060397,Zfp128
101699802,Znf274,ENSMUSG00000058638,Zfp110
101699439,Znf329,ENSMUSG00000057894,Zfp329
101698345,Zscan18,ENSMUSG00000070822,Zscan18
101697455,LOC101697455,ENSMUSG00000096593,Vmn2r54
101713223,Znf606,ENSMUSG00000030386,Zfp606
101697085,Znf551,ENSMUSG00000034071,Zfp551
101714271,Zscan4,ENSMUSG00000054272,Zscan4c
101707334,Zik1,ENSMUSG00000030393,Zik1
101708636,LOC101708636,ENSMUSG00000034538,Zfp418
101717170,Znf805,ENSMUSG00000109924,Gm18781
101714488,Peg3,ENSMUSG00000002265,Peg3
101716717,LOC101716717,ENSMUSG00000093877,Olfr1348
101714149,LOC101714149,ENSMUSG00000096228,Olfr5
101717413,LOC101717413,ENSMUSG00000048620,Olfr1336
101713797,Smim17,ENSMUSG00000093536,Smim17
106007544,Zfp28,ENSMUSG00000062861,Zfp28
101717523,Znf582,ENSMUSG00000109398,Gm3854
101722053,Znf583,ENSMUSG00000030443,Zfp583
101720538,Znf667,ENSMUSG00000054893,Zfp667
106007866,LOC106007866,ENSMUSG00000053367,Gm6792
101718433,Zscan5b,ENSMUSG00000058028,Zscan5b
101719707,Znf444,ENSMUSG00000044876,Zfp444
101718428,Znf787,ENSMUSG00000046792,Zfp787
101719127,LOC101719127,ENSMUSG00000045693,Nlrp4e
101719479,LOC101719479,ENSMUSG00000095309,Vmn1r125
101723807,Epn1,ENSMUSG00000035203,Epn1
101725252,U2af2,ENSMUSG00000030435,U2af2
101724880,Ccdc106,ENSMUSG00000035228,Ccdc106
101696849,Znf580,ENSMUSG00000055633,Zfp580
101697831,Znf784,ENSMUSG00000043290,Zfp784
101698839,Znf865,ENSMUSG00000074405,Zfp865
101698207,Znf524,ENSMUSG00000051184,Zfp524
101700156,Fiz1,ENSMUSG00000061374,Fiz1
101700527,Znf579,ENSMUSG00000051550,Zfp579
101701108,Sbk3,ENSMUSG00000085272,Sbk3
101701474,Sbk2,ENSMUSG00000030433,Sbk2
101701820,Ssc5d,ENSMUSG00000035279,Ssc5d
101702170,Nat14,ENSMUSG00000035285,Nat14
101702740,Znf628,ENSMUSG00000074406,Zfp628
101703349,Isoc2,ENSMUSG00000086784,Isoc2a
101703951,Shisa7,ENSMUSG00000053550,Shisa7
101704537,Ube2s,ENSMUSG00000060860,Ube2s
101705142,Rpl28,ENSMUSG00000030432,Rpl28
101706234,Tmem190,ENSMUSG00000013091,Tmem190
101706608,Il11,ENSMUSG00000004371,Il11
101719823,LOC101719823,ENSMUSG00000092518,Fam71e2
101706975,LOC101706975,ENSMUSG00000051811,Cox6b2
101707567,Suv420h2,ENSMUSG00000059851,Kmt5c
101720176,Tmem150b,ENSMUSG00000046456,Tmem150b
101708179,Brsk1,ENSMUSG00000035390,Brsk1
101708996,Hspbp1,ENSMUSG00000063802,Hspbp1
101709601,Ppp6r1,ENSMUSG00000052296,Ppp6r1
101720540,Tmem86b,ENSMUSG00000045282,Tmem86b
101710915,Ptprh,ENSMUSG00000035429,Ptprh
101713220,Syt5,ENSMUSG00000004961,Syt5
101711890,Dnaaf3,ENSMUSG00000055809,Dnaaf3
101711288,Tnni3,ENSMUSG00000035458,Tnni3
101713798,Tnnt1,ENSMUSG00000064179,Tnnt1
101714373,Ppp1r12c,ENSMUSG00000019254,Ppp1r12c
101714965,Eps8l1,ENSMUSG00000006154,Eps8l1
101716026,Rdh13,ENSMUSG00000008435,Rdh13
106007867,Gp6,ENSMUSG00000078810,Gp6
101716592,LOC101716592,ENSMUSG00000030427,Lilra6
101717171,Cdc42ep5,ENSMUSG00000063838,1700027J19Rik
101720059,Leng9,ENSMUSG00000043432,Leng9
101718889,LOC101718889,ENSMUSG00000035545,Leng8
101720398,Ttyh1,ENSMUSG00000030428,Ttyh1
101721593,Lair1,ENSMUSG00000055541,Lair1
101722866,Rps9,ENSMUSG00000006333,Rps9
101723932,Tsen34,ENSMUSG00000035585,Tsen34
101723338,Mboat7,ENSMUSG00000035596,Mboat7
101725253,Tmc4,ENSMUSG00000019734,Tmc4
101726743,Leng1,ENSMUSG00000078813,Leng1
101726127,Cnot3,ENSMUSG00000035632,Cnot3
101697344,Prpf31,ENSMUSG00000008373,Prpf31
101696969,Tfpt,ENSMUSG00000006335,Tfpt
101696601,Ndufa3,ENSMUSG00000035674,Ndufa3
101722990,Cacng6,ENSMUSG00000078815,Cacng6
101723340,Cacng8,ENSMUSG00000053395,Cacng8
101697969,Cacng7,ENSMUSG00000069806,Cacng7
101698346,Prkcg,ENSMUSG00000078816,Prkcg
101698725,Myadm,ENSMUSG00000068566,Myadm
106007604,LOC106007604,ENSMUSG00000062593,Lilrb4a
101725519,LOC101725519,ENSMUSG00000058030,Vmn1r237
101703470,Ppp2r1a,ENSMUSG00000007564,Ppp2r1a
101696853,LOC101696853,ENSMUSG00000091924,Vmn1r185
101697233,LOC101697233,ENSMUSG00000091662,Vmn1r69
101706468,LOC101706468,ENSMUSG00000052270,Fpr2
101707455,Fpr1,ENSMUSG00000045551,Fpr1
101707808,Has1,ENSMUSG00000003665,Has1
101700159,LOC101700159,ENSMUSG00000080316,Spaca6
101701951,Siglec10,ENSMUSG00000030468,Siglecg
101709483,Lim2,ENSMUSG00000004613,Lim2
101711289,Nkg7,ENSMUSG00000004612,Nkg7
101710064,Etfb,ENSMUSG00000004610,Etfb
101702302,Vsig10l,ENSMUSG00000070604,Vsig10l
101711891,Iglon5,ENSMUSG00000013367,Iglon5
101702637,Siglecl1,ENSMUSG00000013353,4931406B18Rik
101703350,LOC101703350,ENSMUSG00000004609,Cd33
101713445,LOC101713445,ENSMUSG00000030474,Siglece
101704084,Ctu1,ENSMUSG00000038888,Ctu1
101704435,Klk14,ENSMUSG00000044737,Klk14
101704794,Klk13,ENSMUSG00000054046,Klk13
106007617,Klk12,ENSMUSG00000044430,Klk12
101705144,Klk11,ENSMUSG00000067616,Klk11
101714842,Klk10,ENSMUSG00000030693,Klk10
101714490,Klk9,ENSMUSG00000047884,Klk9
101715440,Klk8,ENSMUSG00000064023,Klk8
101705516,Klk7,ENSMUSG00000030713,Klk7
101716716,Klk6,ENSMUSG00000050063,Klk6
101717747,Klk5,ENSMUSG00000074155,Klk5
101718095,Klk4,ENSMUSG00000006948,Klk4
101718429,Klk15,ENSMUSG00000055193,Klk15
101719001,Klk1,ENSMUSG00000063903,Klk1
106007870,LOC106007870,ENSMUSG00000038782,1700028J19Rik
101719581,Acpt,ENSMUSG00000012777,Acpt
101720975,Clec11a,ENSMUSG00000004473,Clec11a
101720175,Shank1,ENSMUSG00000038738,Shank1
101721342,LOC101721342,ENSMUSG00000008028,1700008O03Rik
101721697,Syt3,ENSMUSG00000030731,Syt3
101723695,Lrrc4b,ENSMUSG00000047085,Lrrc4b
101696362,Emc10,ENSMUSG00000008140,Emc10
101698208,Fam71e1,ENSMUSG00000051113,Fam71e1
101697833,Mybpc2,ENSMUSG00000038670,Mybpc2
101699321,Spib,ENSMUSG00000008193,Spib
101699680,Pold1,ENSMUSG00000038644,Pold1
101700273,Nr1h2,ENSMUSG00000060601,Nr1h2
101706612,Napsa,ENSMUSG00000002204,Napsa
101701612,Kcnc3,ENSMUSG00000062785,Kcnc3
101702742,Myh14,ENSMUSG00000030739,Myh14
101705265,Znf473,ENSMUSG00000048012,Zfp473
101705633,Vrk3,ENSMUSG00000002205,Vrk3
101709833,Atf5,ENSMUSG00000038539,Atf5
101708524,Nup62,ENSMUSG00000109511,Nup62
101710424,Il4i1,ENSMUSG00000074141,Il4i1
101711290,Tbc1d17,ENSMUSG00000038520,Tbc1d17
101712955,Akt1s1,ENSMUSG00000011096,Akt1s1
101712591,Pnkp,ENSMUSG00000002963,Pnkp
101713799,Ptov1,ENSMUSG00000038502,Ptov1
101714843,Med25,ENSMUSG00000002968,Med25
101716481,Fuz,ENSMUSG00000011658,Fuz
101715441,Ap2a1,ENSMUSG00000060279,Ap2a1
101717972,Tsks,ENSMUSG00000059891,Tsks
101719936,Cpt1c,ENSMUSG00000007783,Cpt1c
101721462,Prmt1,ENSMUSG00000109324,Prmt1
101723096,Bcl2l12,ENSMUSG00000003190,Bcl2l12
101722762,Irf3,ENSMUSG00000003184,Irf3
101707700,Scaf1,ENSMUSG00000038406,Scaf1
101723449,Rras,ENSMUSG00000038387,Rras
101723808,Prr12,ENSMUSG00000046574,Prr12
101725254,Prrg2,ENSMUSG00000007837,Prrg2
101724413,Nosip,ENSMUSG00000003421,Nosip
101726129,Rcn3,ENSMUSG00000019539,Rcn3
101726745,Fcgrt,ENSMUSG00000003420,Fcgrt
101698209,Rps11,ENSMUSG00000003429,Rps11
101697086,Rpl13a,ENSMUSG00000074129,Rpl13a
101700529,Aldh16a1,ENSMUSG00000007833,Aldh16a1
101700158,Pih1d1,ENSMUSG00000003423,Pih1d1
101701355,Slc17a7,ENSMUSG00000070570,Slc17a7
101702060,Gfy,ENSMUSG00000095276,Gfy
101701704,Pth2,ENSMUSG00000038300,Pth2
101703123,Ccdc155,ENSMUSG00000038292,Ccdc155
101706117,Dkkl1,ENSMUSG00000030792,Dkkl1
101705761,Tead2,ENSMUSG00000030796,Tead2
101704326,Cd37,ENSMUSG00000030798,Cd37
101703471,Slc6a16,ENSMUSG00000094152,Slc6a16
101707093,Trpm4,ENSMUSG00000038260,Trpm4
101707934,Hrc,ENSMUSG00000038239,Hrc
101708879,Ppfia3,ENSMUSG00000003863,Ppfia3
101709484,Lin7b,ENSMUSG00000003872,Lin7b
101710312,Snrnp70,ENSMUSG00000063511,Snrnp70
101708760,Kcna7,ENSMUSG00000038201,Kcna7
101710673,Ntf4,ENSMUSG00000074121,Ntf5
101710917,Lhb,ENSMUSG00000100916,Lhb
101711291,Ruvbl2,ENSMUSG00000003868,Ruvbl2
101712358,Gys1,ENSMUSG00000003865,Gys1
101713575,Bax,ENSMUSG00000003873,Bax
101713222,Dhdh,ENSMUSG00000011382,Dhdh
101714966,Nucb1,ENSMUSG00000030824,Nucb1
101709486,Tulp2,ENSMUSG00000023467,Tulp2
101715557,Ppp1r15a,ENSMUSG00000040435,Ppp1r15a
101717286,Plekha4,ENSMUSG00000040428,Plekha4
101716482,Hsd17b14,ENSMUSG00000030825,Hsd17b14
101716132,Bcat2,ENSMUSG00000030826,Bcat2
101717974,Fgf21,ENSMUSG00000030827,Fgf21
101709834,Fut1,ENSMUSG00000008461,Fut1
101718310,Izumo1,ENSMUSG00000064158,Izumo1
101718663,Rasip1,ENSMUSG00000044562,Rasip1
101719354,Mamstr,ENSMUSG00000042918,Mamstr
101710190,Fut2,ENSMUSG00000040364,Sec1
101710553,Ntn5,ENSMUSG00000070564,Ntn5
101719709,Ca11,ENSMUSG00000003273,Car11
101722651,Dbp,ENSMUSG00000059824,Dbp
101720879,Sphk2,ENSMUSG00000057342,Sphk2
101720539,Rpl18,ENSMUSG00000059070,Rpl18
101723573,Fam83e,ENSMUSG00000054161,Fam83e
101723216,Spaca4,ENSMUSG00000070563,Spaca4
101723933,Sult2b1,ENSMUSG00000003271,Sult2b1
101724530,Lmtk3,ENSMUSG00000062044,Lmtk3
101725136,Cyth2,ENSMUSG00000003269,Cyth2
101726008,Kcnj14,ENSMUSG00000058743,Kcnj14
101726377,Grwd1,ENSMUSG00000053801,Grwd1
101710918,Grin2d,ENSMUSG00000002771,Grin2d
101696486,Kdelr1,ENSMUSG00000002778,Kdelr1
101697459,Syngr4,ENSMUSG00000040231,Syngr4
101696852,Tmem143,ENSMUSG00000002781,Tmem143
101698841,Emp3,ENSMUSG00000040212,Emp3
101700396,Ccdc114,ENSMUSG00000040189,Ccdc114
101712719,LOC101712719,ENSMUSG00000070816,Vmn1r86
101703124,LOC101703124,ENSMUSG00000070814,6330408A02Rik
101702301,Lig1,ENSMUSG00000056394,Lig1
101713091,Pla2g4c,ENSMUSG00000033847,Pla2g4c
101713447,Cabp5,ENSMUSG00000005649,Cabp5
101714151,Bsph1,ENSMUSG00000078800,Bsph2
101704668,LOC101704668,ENSMUSG00000078799,Sult2a5
101705514,LOC101705514,ENSMUSG00000070811,Sult2a2
101705886,Crx,ENSMUSG00000041578,Crx
101706237,Sepw1,ENSMUSG00000041571,Selenow
101706610,Gltscr2,ENSMUSG00000041560,Gltscr2
101707337,Ehd2,ENSMUSG00000074364,Ehd2
101715900,Gltscr1,ENSMUSG00000070808,Gltscr1
101707698,Znf541,ENSMUSG00000078796,Zfp541
101708063,Napa,ENSMUSG00000006024,Napa
101708408,Kptn,ENSMUSG00000006021,Kptn
101708998,Slc8a2,ENSMUSG00000030376,Slc8a2
101709603,Meis3,ENSMUSG00000041420,Meis3
101711892,Dhx34,ENSMUSG00000006019,Dhx34
101712956,C5ar2,ENSMUSG00000074361,C5ar2
101713576,C5ar1,ENSMUSG00000049130,C5ar1
101714270,Inafm1,ENSMUSG00000091811,Inafm1
101713927,Ccdc9,ENSMUSG00000041375,Ccdc9
101714844,Bbc3,ENSMUSG00000002083,Bbc3
101716133,Sae1,ENSMUSG00000052833,Sae1
101717173,Zc3h4,ENSMUSG00000059273,Zc3h4
101718431,Tmem160,ENSMUSG00000019158,Tmem160
101719003,Npas1,ENSMUSG00000001988,Npas1
101719355,Arhgap35,ENSMUSG00000058230,Arhgap35
101719710,Ap2s1,ENSMUSG00000008036,Ap2s1
101720281,Slc1a5,ENSMUSG00000001918,Slc1a5
101720645,Fkrp,ENSMUSG00000048920,Fkrp
101720977,Strn4,ENSMUSG00000030374,Strn4
101721937,Prkd2,ENSMUSG00000041187,Prkd2
101722298,Dact3,ENSMUSG00000078794,Dact3
106007571,Gng8,ENSMUSG00000063594,Gng8
101723810,Ptgir,ENSMUSG00000043017,Ptgir
101725894,Pnmal1,ENSMUSG00000041141,Pnmal1
101726498,Gpatch1,ENSMUSG00000063808,Gpatch1
101696602,Ccdc8,ENSMUSG00000041117,Ccdc8
101696971,Ppp5c,ENSMUSG00000003099,Ppp5c
101697834,Hif3a,ENSMUSG00000004328,Hif3a
101700638,Pglyrp1,ENSMUSG00000030413,Pglyrp1
101699682,Ccdc61,ENSMUSG00000074358,Ccdc61
101717975,Nanos2,ENSMUSG00000051965,Nanos2
101701359,Mypop,ENSMUSG00000048481,Mypop
101701707,Irf2bp1,ENSMUSG00000044030,Irf2bp1
101702061,Foxa3,ENSMUSG00000040891,Foxa3
101718311,Sympk,ENSMUSG00000023118,Sympk
101718664,Rsph6a,ENSMUSG00000040866,Rsph6a
101702402,Dmwd,ENSMUSG00000030410,Dmwd
101702744,Dmpk,ENSMUSG00000030409,Dmpk
101704793,Six5,ENSMUSG00000040841,Six5
101719004,Bhmg1,ENSMUSG00000085601,Gm4969
101705376,Fbxo46,ENSMUSG00000050428,Fbxo46
101706611,Qpctl,ENSMUSG00000030407,Qpctl
101706238,Snrpd2,ENSMUSG00000040824,Snrpd2
101719356,Gipr,ENSMUSG00000030406,Gipr
101707203,Eml2,ENSMUSG00000040811,Eml2
101707568,Gpr4,ENSMUSG00000044317,Gpr4
101707936,LOC101707936,ENSMUSG00000052214,Opa3
101708295,Vasp,ENSMUSG00000030403,Vasp
101722176,Cct4,ENSMUSG00000007739,Cct4
101722868,Fam161a,ENSMUSG00000049811,Fam161a
101725005,Xpo1,ENSMUSG00000020290,Xpo1
101697087,Usp34,ENSMUSG00000056342,Usp34
101719713,LOC101719713,ENSMUSG00000020286,1700093K21Rik
101697835,Kiaa1841,ENSMUSG00000042208,0610010F05Rik
101700640,Pex13,ENSMUSG00000020283,Pex13
101699684,Pus10,ENSMUSG00000020280,Pus10
101699322,Rel,ENSMUSG00000020275,Rel
101701248,Papolg,ENSMUSG00000020273,Papolg
101701952,Bcl11a,ENSMUSG00000000861,Bcl11a
101702870,Fancl,ENSMUSG00000004018,Fancl
101702519,Vrk2,ENSMUSG00000064090,Vrk2
101703955,Ccdc85a,ENSMUSG00000032878,Ccdc85a
101705517,Efemp1,ENSMUSG00000020467,Efemp1
101705889,Pnpt1,ENSMUSG00000020464,Pnpt1
101706981,Ppp4r3b,ENSMUSG00000020463,Smek2
101706239,Cfap36,ENSMUSG00000020462,Cfap36
101708183,Ccdc88a,ENSMUSG00000032740,Ccdc88a
101707811,LOC101707811,ENSMUSG00000032673,Prorsd1
101711400,Mtif2,ENSMUSG00000020459,Mtif2
101710786,Rps27a,ENSMUSG00000020460,Rps27a
101711774,Clhc1,ENSMUSG00000020461,Clhc1
101712360,Rtn4,ENSMUSG00000020458,Rtn4
101713802,Eml6,ENSMUSG00000044072,Eml6
101714374,Sptbn1,ENSMUSG00000020315,Sptbn1
101714968,LOC101714968,ENSMUSG00000040919,4930505A04Rik
106007894,Acyp2,ENSMUSG00000060923,Acyp2
101716719,Asb3,ENSMUSG00000020305,Asb3
101716029,Chac2,ENSMUSG00000020309,Chac2
101717524,Erlec1,ENSMUSG00000020311,Erlec1
101718312,Gpr75,ENSMUSG00000043999,Gpr75
101718665,Psme4,ENSMUSG00000040850,Psme4
101725387,LOC101725387,ENSMUSG00000078877,Gm14295
101700896,Plcxd1,ENSMUSG00000064247,Plcxd1
101726133,Gtpbp6,ENSMUSG00000033434,Gtpbp6
101702063,Crlf2,ENSMUSG00000033467,Crlf2
101702638,LOC101702638,ENSMUSG00000059326,Csf2ra
101696721,Il3ra,ENSMUSG00000068758,Il3ra
101697837,Asmt,ENSMUSG00000093806,Asmt
101700033,Prkx,ENSMUSG00000035725,Prkx
101701112,LOC101701112,ENSMUSG00000051977,Prdm9
101702520,LOC101702520,ENSMUSG00000079522,Gm14744
101718666,Hdhd1,ENSMUSG00000048875,Hdhd1a
101721940,Tbl1x,ENSMUSG00000025246,Tbl1x
101722765,Gpr143,ENSMUSG00000025333,Gpr143
101704671,Shroom2,ENSMUSG00000045180,Shroom2
101724293,LOC101724293,ENSMUSG00000050957,Insl6
101705378,Kctd3,ENSMUSG00000026608,Kctd3
101700761,Ush2a,ENSMUSG00000026609,Ush2a
101705764,Esrrg,ENSMUSG00000026610,Esrrg
101706119,Gpatch2,ENSMUSG00000039210,Gpatch2
101706470,Spata17,ENSMUSG00000026611,Spata17
101707095,Rrp15,ENSMUSG00000001305,Rrp15
101707457,Tgfb2,ENSMUSG00000039239,Tgfb2
101708065,Lyplal1,ENSMUSG00000039246,Lyplal1
101708638,Slc30a10,ENSMUSG00000026614,Slc30a10
101708999,Eprs,ENSMUSG00000026615,Eprs
101709366,Bpnt1,ENSMUSG00000026617,Bpnt1
101710191,Iars2,ENSMUSG00000026618,Iars2
101710554,Rab3gap2,ENSMUSG00000039318,Rab3gap2
101711152,Mark1,ENSMUSG00000026620,Mark1
101712958,2-Mar,ENSMUSG00000073481,2-Mar
101713580,1-Mar,ENSMUSG00000026621,1-Mar
101714618,Hlx,ENSMUSG00000039377,Hlx
101715205,Dusp10,ENSMUSG00000039384,Dusp10
101715902,Taf1a,ENSMUSG00000072258,Taf1a
101716721,Aida,ENSMUSG00000042901,Aida
101717856,Brox,ENSMUSG00000046836,Brox
101718667,Disp1,ENSMUSG00000030768,Disp1
101719481,Tlr5,ENSMUSG00000079164,Tlr5
101705016,Susd4,ENSMUSG00000038576,Susd4
101719824,Capn8,ENSMUSG00000038599,Capn8
101720177,Capn2,ENSMUSG00000026509,Capn2
101720764,Tp53bp2,ENSMUSG00000026510,Trp53bp2
101722656,Fbxo28,ENSMUSG00000047539,Fbxo28
101722992,Degs1,ENSMUSG00000038633,Degs1
101723576,Nvl,ENSMUSG00000026516,Nvl
101724183,Cnih4,ENSMUSG00000062169,Cnih4
101705379,Wdr26,ENSMUSG00000038733,Wdr26
101706120,LOC101706120,ENSMUSG00000026519,Tmem63a
101725522,Ephx1,ENSMUSG00000038776,Ephx1
101698844,Lbr,ENSMUSG00000004880,Lbr
101699197,Cnih3,ENSMUSG00000026514,Cnih3
101699325,Fam46d,ENSMUSG00000073007,Fam46d
101701479,Tbx22,ENSMUSG00000031241,Tbx22
101709255,Itm2a,ENSMUSG00000031239,Itm2a
101702522,Gpr174,ENSMUSG00000073008,Gpr174
101702874,LOC101702874,ENSMUSG00000054293,A630033H20Rik
101703583,LOC101703583,ENSMUSG00000050921,P2ry10
101713226,Cysltr1,ENSMUSG00000052821,Cysltr1
101713803,Taf9b,ENSMUSG00000047242,Taf9b
101715343,Atp7a,ENSMUSG00000033792,Atp7a
101715696,LOC101715696,ENSMUSG00000031231,Cox7b
101705381,Magt1,ENSMUSG00000031232,Magt1
101705766,Atrx,ENSMUSG00000031229,Atrx
101716030,Fgf16,ENSMUSG00000031230,Fgf16
101709001,LOC101709001,ENSMUSG00000031227,Magee1
101719129,Pbdc1,ENSMUSG00000031226,Pbdc1
101710426,LOC101710426,ENSMUSG00000031224,Magee2
101720541,Zdhhc15,ENSMUSG00000033906,Zdhhc15
101721108,Uprt,ENSMUSG00000073016,Uprt
101721701,Abcb7,ENSMUSG00000031333,Abcb7
101722993,Kiaa2022,ENSMUSG00000046449,C77370
101723344,Rlim,ENSMUSG00000056537,Rlim
101724294,Slc16a2,ENSMUSG00000033965,Slc16a2
101712597,LOC101712597,ENSMUSG00000019942,Cdk1
101726255,LOC101726255,ENSMUSG00000086503,Xist
101696488,Chic1,ENSMUSG00000031327,Chic1
101717176,Myf6,ENSMUSG00000035923,Myf6
101717527,Myf5,ENSMUSG00000000435,Myf5
101717859,Lin7a,ENSMUSG00000019906,Lin7a
101718668,Acss3,ENSMUSG00000035948,Acss3
101719006,Ppfia2,ENSMUSG00000053825,Ppfia2
101721237,Ccdc59,ENSMUSG00000019897,Ccdc59
101720402,Mettl25,ENSMUSG00000036009,Mettl25
101721941,Tmtc2,ENSMUSG00000036019,Tmtc2
101723219,Slc6a15,ENSMUSG00000019894,Slc6a15
101724295,Rassf9,ENSMUSG00000044921,Rassf9
101724644,Nts,ENSMUSG00000019890,Nts
101725010,Mgat4c,ENSMUSG00000019888,Mgat4c
101726135,LOC101726135,ENSMUSG00000056912,1700017N19Rik
101696366,LOC101696366,ENSMUSG00000046567,4930430F08Rik
101726504,Cep290,ENSMUSG00000019971,Cep290
101696722,Tmtc3,ENSMUSG00000036676,Tmtc3
101697092,Kitlg,ENSMUSG00000019966,Kitl
101703825,Slc25a21,ENSMUSG00000035472,Slc25a21
101704195,Pax9,ENSMUSG00000001497,Pax9
101703126,Nkx2-8,ENSMUSG00000058669,Nkx2-9
101703474,Nkx2-1,ENSMUSG00000001496,Nkx2-1
101705635,Mbip,ENSMUSG00000021028,Mbip
101707701,Brms1l,ENSMUSG00000012076,Brms1l
101708298,Ralgapa1,ENSMUSG00000021027,Ralgapa1
101708641,Insm2,ENSMUSG00000045440,Insm2
